"CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited"
809,"Spain","Female",36,10,0,2,1,0,181747.04,0
750,"France","Female",40,9,0,1,1,1,151623.71,0
758,"France","Male",45,2,0,1,1,0,94498.82,1
595,"France","Male",37,1,0,2,0,0,151316.37,0
585,"France","Female",38,5,0,2,1,1,87363.56,0
685,"France","Female",33,1,0,1,1,0,137028.51,1
684,"France","Male",38,1,64097.75,2,1,1,77783.35,0
724,"Germany","Female",49,3,132934.89,2,1,0,113666.48,1
627,"France","Female",30,5,0,2,0,1,149913.84,0
659,"France","Female",42,9,0,2,1,0,171056.65,0
537,"Spain","Female",30,4,138306.34,1,0,0,106761.47,1
639,"France","Male",45,4,0,3,0,0,180593.33,1
583,"France","Male",36,7,147511.26,1,1,0,1540.89,0
746,"France","Male",30,6,0,2,0,1,185543.68,0
753,"France","Female",47,0,0,3,1,0,120105.85,1
671,"Spain","Male",32,7,105907.66,1,1,0,71178.17,0
592,"Spain","Female",41,8,120150.43,1,1,0,60536.56,0
678,"Spain","Male",38,5,0,2,1,0,62367.88,0
469,"France","Female",31,4,130554.51,1,1,0,184758.17,1
616,"France","Female",37,8,0,1,1,1,92840.13,0
502,"Spain","Male",37,1,0,2,0,1,74854.97,0
712,"Spain","Female",30,4,82940.25,1,0,0,62413.01,0
674,"France","Male",37,7,0,1,1,1,67979.35,0
751,"Germany","Female",29,8,147974.16,3,1,0,170518.83,1
779,"Spain","Male",36,1,0,2,0,1,140177.15,0
680,"France","Male",29,5,0,2,0,1,187008.45,0
619,"France","Male",56,7,0,2,1,1,147059.16,0
554,"Spain","Female",36,6,0,2,0,0,186869.21,0
600,"France","Male",30,4,167983.07,2,1,0,136491.32,0
751,"France","Male",37,7,72664.7,1,1,0,168080.72,0
520,"Spain","Male",29,7,0,2,1,1,36202.74,0
704,"France","Male",35,5,0,2,1,1,126817.49,0
802,"France","Male",41,6,103804.97,1,1,1,125710.53,0
644,"France","Female",40,9,95441.27,1,1,0,108761.05,1
643,"Germany","Male",30,8,142989.13,2,1,1,93716.28,0
597,"France","Male",31,3,0,2,1,1,169643.45,0
508,"France","Male",37,7,0,2,1,1,57320.09,0
646,"France","Male",38,6,0,1,1,1,164064.66,0
627,"Spain","Male",36,4,0,2,1,1,32246.63,0
652,"Germany","Female",48,8,89948.84,1,1,0,171095.99,1
562,"France","Male",57,3,0,2,0,1,140650.19,0
511,"Spain","Female",34,8,122950.31,1,1,1,181258.76,0
579,"France","Female",34,10,0,2,0,1,177096.95,0
725,"France","Male",43,3,0,2,1,1,60552.44,0
485,"France","Female",38,5,0,2,1,1,177528.92,0
747,"France","Female",29,2,0,2,1,1,188593.98,0
762,"France","Female",53,8,102520.37,1,1,1,170195.4,0
686,"Germany","Female",31,7,116968.91,2,1,1,57600.66,0
589,"Spain","Male",28,7,0,2,1,0,48382.4,1
652,"France","Male",30,2,123845.75,1,1,0,143889.34,1
610,"France","Male",36,9,0,2,1,1,95135.27,0
600,"Spain","Female",33,0,0,2,1,1,93255.85,0
678,"France","Male",37,9,0,1,0,1,50368.94,1
757,"Germany","Female",37,3,120731.39,1,1,0,118059.19,0
758,"France","Female",41,9,0,1,0,1,199256.98,0
659,"France","Female",35,1,0,1,0,0,96847.91,1
696,"France","Female",28,4,0,2,1,1,140800.66,0
669,"France","Female",35,3,0,2,1,0,126962.41,0
628,"Germany","Male",42,4,102025.72,2,1,1,145937.05,0
681,"Spain","Male",37,7,174701.05,1,1,1,123952.02,0
681,"Spain","Male",36,4,0,2,0,0,156774.02,0
539,"France","Male",36,3,0,2,1,0,84924.6,0
621,"France","Male",41,2,156067.05,1,1,1,9983.88,0
735,"Spain","Female",32,7,0,2,0,1,73562,0
809,"France","Male",42,7,80964.04,1,1,0,101677.89,0
645,"Germany","Female",38,0,104522.24,1,1,1,175043.74,0
724,"France","Female",39,10,0,2,1,0,132741.13,0
585,"Germany","Male",36,2,146050.97,2,0,0,86424.57,0
714,"Germany","Male",37,4,89039.9,1,1,0,120790.02,0
529,"Spain","Male",35,8,0,2,1,1,161954.43,0
850,"Germany","Female",56,8,133686.46,2,1,0,180698.32,1
587,"France","Male",37,9,125547.53,1,0,0,122976.65,1
726,"France","Male",42,6,0,2,1,1,54724.03,0
712,"France","Male",33,1,130786.92,1,1,0,121316.07,0
663,"France","Male",37,2,0,2,0,0,167553.06,0
634,"Spain","Female",37,6,0,2,1,0,130189.72,0
609,"France","Male",35,5,39344.83,2,0,1,178291.89,0
633,"France","Male",28,2,0,1,1,1,55763.66,0
506,"France","Male",38,2,0,2,1,0,105568.6,0
632,"France","Male",39,5,63349.75,2,1,0,64327.26,0
751,"France","Male",33,8,0,2,1,1,123663.63,0
604,"France","Male",56,0,62732.65,1,1,1,124954.56,0
583,"France","Female",34,4,0,2,1,0,84760.32,0
755,"France","Male",47,1,127706.33,1,1,0,142377.69,1
554,"Spain","Female",51,2,0,1,1,0,138526.96,1
704,"France","Male",32,9,0,1,1,0,49405.93,1
712,"Germany","Female",30,8,154159.51,2,1,0,40441.1,0
644,"Germany","Female",39,3,125845.65,2,0,0,101905.34,1
669,"France","Female",28,6,154712.58,1,1,1,87569.92,0
640,"France","Male",41,9,0,1,1,0,88827.31,0
559,"France","Male",36,4,170826.55,1,1,1,182551.27,0
469,"Spain","Male",35,8,0,2,1,0,186490.37,0
670,"France","Male",43,10,0,1,1,0,143665.44,1
461,"France","Female",26,5,91547.84,2,1,1,28157.34,0
618,"Spain","Male",40,5,181768.32,1,1,0,13921.82,0
765,"Germany","Female",48,3,133903.12,2,0,1,85902.39,1
834,"Germany","Male",36,1,89696.84,1,1,1,193179.88,0
631,"Spain","Male",54,6,0,1,1,0,88724.89,1
598,"Germany","Female",39,3,152337.71,1,1,0,163587.32,1
689,"France","Male",37,3,0,2,1,0,125962.82,0
595,"France","Female",31,8,0,2,1,1,152880.07,0
726,"France","Female",29,3,0,2,1,0,57600.66,0
709,"France","Male",39,3,125406.58,1,1,0,48189.94,0
526,"France","Female",35,4,0,2,1,1,45611.12,0
573,"France","Female",36,4,0,2,1,1,99828.45,0
668,"Germany","Female",36,8,122570.69,1,1,0,156476.36,1
714,"France","Female",52,4,117070.21,1,1,1,113483.96,0
705,"France","Male",41,4,0,2,1,1,162718.49,0
658,"France","Female",44,7,0,2,1,1,190534.76,0
699,"Spain","Male",42,7,0,2,1,1,69759.67,0
453,"Germany","Female",40,1,113348.5,1,1,1,120373.84,1
520,"France","Male",35,9,128152.82,1,0,0,147822.81,1
707,"France","Female",39,1,151762.74,1,1,0,174032,0
531,"Spain","Male",28,7,0,2,1,1,104889.4,0
775,"France","Female",60,5,0,1,0,1,104393.78,1
599,"Spain","Male",28,9,0,2,0,0,61761.77,0
745,"France","Male",39,8,134498.54,1,1,1,158531.01,0
704,"France","Female",43,5,102772.67,1,0,1,170008.74,0
605,"France","Male",41,1,0,2,1,0,73489.15,0
685,"Spain","Male",38,10,0,2,1,0,74850.84,0
593,"France","Male",38,1,0,2,1,1,137857.93,0
678,"France","Male",26,0,0,2,1,1,54865.92,0
665,"Spain","Female",34,9,0,2,1,0,64746.74,0
687,"Germany","Male",45,10,103599.14,1,1,0,67976.42,1
635,"France","Female",28,7,0,1,1,1,131363.57,0
531,"Spain","Male",35,6,0,2,0,1,152097.02,0
653,"Spain","Female",41,3,142051.07,1,1,0,27012,0
569,"France","Female",39,8,0,1,1,1,156878.42,1
651,"Germany","Female",40,5,132623.6,2,0,0,77866.91,1
538,"France","Male",38,5,0,2,1,1,181499.77,0
646,"Germany","Male",34,9,132934.89,1,1,1,55470.78,0
731,"Germany","Male",25,9,122454.58,2,1,1,166692.48,0
628,"Spain","Female",33,10,171913.87,1,1,1,51820.87,0
592,"Germany","Male",41,2,129929.05,2,0,1,121311.12,0
583,"France","Male",32,6,91539.84,1,1,1,74838.64,0
682,"Spain","Female",42,3,139824.57,2,1,1,10109.47,0
806,"France","Male",31,6,0,2,1,0,179861.79,0
710,"France","Male",33,5,0,2,1,1,54474.08,0
850,"France","Female",40,4,0,2,1,0,103349.74,0
667,"Germany","Male",18,0,116689.74,2,1,0,147517.45,0
738,"Spain","Female",40,2,0,1,0,1,155886.45,0
735,"Spain","Female",34,1,129848.52,1,1,0,176420.56,0
758,"Spain","Male",36,5,0,2,1,1,123866.43,0
747,"France","Female",31,3,136487.86,1,1,1,125445.8,0
683,"Spain","Female",58,6,0,2,1,1,82951.49,0
600,"France","Male",39,5,150844.84,1,1,1,82774.09,0
543,"France","Male",34,3,0,2,0,1,125762.95,0
607,"France","Female",22,0,0,1,1,1,116106.52,0
608,"Spain","Male",61,9,0,2,0,1,181879.25,0
678,"France","Male",38,6,0,2,1,0,131736.23,0
556,"France","Female",38,4,0,2,0,1,28276.83,0
695,"France","Female",23,4,0,2,1,1,141756.32,0
639,"Germany","Male",30,6,73481.05,2,1,1,176692.65,0
628,"Germany","Male",37,1,118964.57,2,1,0,86950.48,0
667,"France","Male",39,8,0,2,1,1,139971.01,0
679,"France","Male",36,4,0,2,1,1,172939.3,1
677,"France","Female",38,2,0,1,1,1,151169.83,0
823,"France","Male",33,2,105057.33,1,1,0,9217.55,0
599,"Germany","Male",40,7,108380.72,1,1,1,79005.95,1
579,"Spain","Male",39,5,0,1,1,0,122950.01,0
519,"Spain","Male",24,7,0,2,1,1,184524.74,0
733,"France","Female",39,7,84906.45,1,1,1,106040.97,0
628,"France","Male",38,1,0,1,1,0,147964.78,0
642,"France","Female",43,2,0,1,1,1,158042.97,1
615,"France","Female",27,3,0,2,0,0,95562.89,0
651,"Spain","Female",51,9,110610.41,2,1,1,1112.76,0
604,"Germany","Female",59,1,151027.56,1,1,0,139048,1
748,"France","Female",50,4,0,2,1,1,143681.52,0
673,"Germany","Male",37,8,132088.69,2,0,0,82969.73,0
611,"France","Male",30,2,104145.65,2,0,0,159629.64,0
665,"France","Male",35,9,110934.54,1,1,0,169287.99,0
706,"France","Male",35,8,134950.19,3,0,0,178587.36,0
605,"France","Male",43,5,0,2,1,0,51919.9,0
823,"France","Male",37,6,0,1,1,0,94845.45,1
835,"France","Male",42,4,155973.95,1,1,1,62989.95,0
639,"France","Male",37,8,0,1,1,0,134937.43,0
569,"France","Male",56,8,0,1,1,0,107876.2,1
660,"France","Female",28,2,128929.88,1,1,0,198069.71,0
635,"Spain","Male",37,1,153844.41,1,1,1,47795.42,0
775,"Spain","Male",30,8,0,2,1,1,92794.61,0
755,"Germany","Female",45,7,135643,1,0,0,143619.52,0
615,"France","Female",30,9,0,1,1,0,87347.82,0
667,"Germany","Male",49,9,118948.2,1,1,0,123982.11,1
713,"France","Female",29,9,0,1,0,1,164975.11,0
658,"Germany","Female",33,5,145553.07,2,1,1,31484.76,0
637,"France","Male",38,7,104339.56,1,1,0,138526.96,1
594,"Germany","Male",44,4,76692.22,1,1,1,175070.94,0
791,"Spain","Female",34,3,0,2,1,0,123977.86,0
617,"Spain","Female",37,2,152302.72,2,1,1,45422.63,0
687,"France","Female",40,9,0,1,1,1,598.8,1
711,"France","Male",32,2,122889.88,1,1,1,131281.28,0
678,"France","Male",32,2,151671.19,1,1,1,121551.19,0
673,"Germany","Female",52,7,118400.65,1,1,0,138523.01,1
671,"France","Male",35,6,140700.29,1,1,1,122986.57,0
633,"Germany","Male",51,7,121513.31,1,1,1,73857.94,1
554,"France","Female",43,1,0,1,1,0,705.46,1
619,"Spain","Male",35,9,62482.95,2,0,0,82951.12,0
646,"France","Female",35,6,0,2,0,0,95673.05,0
695,"Spain","Male",48,9,0,1,1,0,82970.63,1
708,"Spain","Male",32,8,86614.06,2,0,1,174729.3,0
726,"France","Female",25,6,0,2,1,1,169915.92,0
707,"Spain","Male",33,3,114753.76,1,1,1,115136.51,0
545,"France","Male",29,1,88293.13,2,1,1,24302.95,0
607,"France","Male",23,8,0,2,1,1,38570.53,0
659,"Spain","Male",39,7,0,2,0,0,114093.73,0
597,"Spain","Male",48,7,139435.86,1,1,0,62348.84,0
763,"France","Male",36,8,153639.11,2,1,1,115387.4,0
684,"Germany","Female",52,2,90218.11,1,1,1,21038.58,0
604,"France","Male",47,3,0,1,1,1,60905.83,1
694,"Germany","Female",41,5,141665.63,1,0,1,192776.64,0
628,"Spain","Female",32,1,0,2,1,1,120540.83,0
691,"France","Female",28,9,0,1,1,1,65316.43,0
712,"France","Male",53,3,0,1,1,0,121551.09,1
704,"Germany","Female",39,6,119703.1,1,1,0,177844.06,0
661,"France","Male",36,2,0,2,1,1,196875.87,0
749,"Spain","Female",36,1,0,2,0,0,143317.57,0
596,"Germany","Female",38,3,150905.03,2,1,0,166520.96,0
826,"Spain","Female",41,7,146466.46,2,0,0,180934.67,0
850,"France","Female",32,0,0,2,1,0,59650.53,0
683,"France","Female",38,3,96381.68,1,0,0,73371.65,0
573,"France","Female",26,5,159732.02,1,1,1,121277.78,0
753,"France","Male",47,5,0,1,1,0,159899.97,1
687,"France","Female",44,2,0,2,1,0,58652.23,0
845,"Spain","Female",50,2,0,1,1,0,111285.85,1
685,"France","Male",28,6,0,2,1,1,93081.84,0
593,"France","Male",27,6,157929.45,2,1,0,56214.09,0
850,"France","Female",36,9,0,2,1,0,126885.78,0
549,"France","Female",47,3,142289.28,1,1,0,187816.59,1
544,"France","Female",35,8,0,2,1,0,168816.22,0
628,"France","Male",41,1,0,1,1,1,88890.06,1
695,"France","Female",33,3,0,1,1,0,120893.07,0
693,"France","Female",44,2,0,2,0,0,78133.48,1
721,"France","Female",58,1,101438,1,1,1,60778.11,0
663,"France","Female",28,1,0,1,0,1,96881.32,1
667,"Germany","Female",35,9,109740.09,1,0,0,158816.07,1
662,"Spain","Male",33,4,0,2,1,0,168034.9,0
637,"Germany","Male",37,9,110581.29,1,1,1,133537.53,0
521,"France","Male",43,9,0,2,1,1,141872.05,0
579,"France","Male",28,2,0,2,1,0,123866.39,0
732,"Spain","Female",31,4,0,2,1,0,113051.57,0
783,"Germany","Male",40,3,127539.3,1,1,1,96590.39,0
715,"Spain","Female",40,3,0,2,1,1,124599.86,0
485,"France","Female",27,7,123909.85,1,0,1,147964.85,0
721,"Spain","Male",35,4,95161.75,2,1,0,19409.77,0
646,"France","Male",31,6,0,2,1,0,113086.08,0
692,"France","Male",37,8,0,2,1,0,118866.08,0
733,"Spain","Female",33,4,0,2,1,0,169653.32,0
748,"France","Female",32,4,0,1,1,1,86619.07,0
690,"France","Male",33,8,80964.57,2,1,0,174738.2,0
667,"France","Male",28,5,0,2,1,1,152733.89,0
693,"France","Male",35,5,0,2,1,0,119927.81,0
711,"Spain","Female",41,5,0,1,1,0,164548.54,1
754,"France","Female",37,2,0,2,0,1,109805.2,0
705,"France","Male",34,8,0,1,1,0,152876.65,0
576,"France","Male",42,4,0,1,1,0,163584.18,0
758,"France","Male",38,8,0,2,0,1,97939.4,0
500,"France","Male",56,6,126817.13,1,1,0,118648.12,1
613,"France","Male",38,4,0,2,1,1,87071.05,0
598,"Germany","Male",29,3,115141.84,1,1,1,74850.49,0
743,"France","Female",36,3,0,1,1,1,72967.33,0
639,"France","Female",49,6,115341.19,1,0,0,167984.61,0
584,"Germany","Female",33,1,115961.57,2,1,0,72944.33,0
597,"Germany","Female",54,0,131764.96,1,1,0,84136.12,1
614,"Germany","Male",37,8,121438.58,1,1,1,176471.78,0
637,"Spain","Female",32,9,0,2,1,1,64839.23,0
554,"France","Male",38,8,128289.7,3,0,0,18369.33,1
746,"France","Male",34,7,0,1,1,1,13387.88,0
569,"France","Male",39,9,0,2,1,1,44965.44,0
580,"France","Female",38,3,0,2,1,0,156150.08,0
637,"France","Female",38,9,0,2,1,1,117034.32,0
749,"France","Male",46,5,0,3,0,0,46775.92,1
675,"Germany","Female",32,10,118022.03,2,1,1,177670.57,0
705,"France","Male",43,7,0,2,1,0,115268.86,1
600,"Spain","Male",34,0,0,2,0,0,3756.23,0
772,"France","Male",59,5,0,2,0,1,52615.62,0
491,"Germany","Female",37,5,120623.21,1,1,0,129697.99,0
699,"Spain","Female",50,1,126446.39,2,1,0,150661.42,1
565,"France","Male",31,1,0,2,0,1,109545.56,0
656,"France","Male",36,1,0,1,0,1,71492.28,0
640,"Germany","Male",30,0,127760.07,1,1,0,81537.85,1
696,"France","Female",64,1,0,2,1,1,82298.59,0
611,"France","Male",44,3,0,2,1,0,94498.86,0
710,"France","Female",39,4,135277.96,2,0,0,142200.15,1
654,"France","Male",37,5,0,1,0,1,71492.28,0
717,"Spain","Female",42,5,190305.78,1,1,0,99347.8,0
619,"Spain","Female",31,3,141751.82,1,1,1,61531.86,0
735,"France","Female",31,5,0,1,1,1,161854.98,0
771,"Germany","Female",38,5,137657.71,2,1,0,72970.93,1
653,"France","Male",35,2,0,1,1,0,79919.13,0
563,"Spain","Female",39,6,0,2,1,1,179861.79,0
710,"France","Male",25,2,125832.3,1,1,1,182033.8,0
606,"Spain","Female",36,4,185510.34,1,0,0,172557.77,0
502,"Spain","Female",34,4,132002.7,1,1,0,173792.77,0
604,"France","Female",30,5,0,2,1,0,140166.65,0
726,"Spain","Female",42,6,145966.6,1,1,0,171060.01,0
515,"Spain","Female",31,1,151012.55,1,1,0,9770.97,0
559,"Germany","Male",34,6,123877.72,2,1,0,95858.25,0
692,"Spain","Female",27,0,0,2,0,0,189683.7,0
610,"Germany","Male",55,6,85957.88,1,0,1,104079.62,0
661,"France","Female",39,1,0,2,1,0,598.8,0
675,"Germany","Female",42,5,124037.14,3,1,0,141023.01,1
752,"France","Male",45,5,0,1,0,0,169915.02,1
775,"Germany","Male",30,2,119496.75,2,1,1,136079.51,0
670,"France","Male",36,5,0,2,1,1,115468.92,0
596,"France","Female",41,5,126418.14,1,1,0,89099.18,0
729,"Spain","Female",29,5,0,2,1,1,122487.73,0
706,"Spain","Female",56,8,174506.1,2,0,1,161802.82,0
444,"Germany","Male",30,3,122381.67,2,1,0,8757.39,1
805,"Spain","Female",44,7,0,1,1,0,5459.07,1
704,"Germany","Male",37,9,121286.18,1,1,1,177614.19,0
543,"France","Male",44,10,141136.79,1,1,0,193383.13,0
596,"France","Male",37,1,0,1,0,1,63163.99,0
653,"France","Female",31,9,102575.04,1,1,1,11043.54,0
590,"Germany","Male",38,8,92219.21,2,1,0,99106.97,0
501,"France","Female",40,8,0,1,0,0,141946.92,0
667,"France","Male",41,7,113672.18,1,0,1,1713.1,0
684,"France","Female",41,3,0,2,1,0,183387.12,0
619,"Spain","Male",37,3,0,2,1,0,195692.3,0
646,"Germany","Male",38,7,92847.59,2,0,1,1528.4,0
675,"France","Female",32,5,0,2,1,1,91560.63,0
732,"Germany","Female",29,5,154333.82,1,1,0,138527.56,1
781,"France","Male",39,7,92526.15,2,1,1,173837.54,0
474,"France","Male",37,0,0,2,1,0,75698.44,0
613,"Spain","Male",31,5,0,2,1,1,135893.48,0
686,"France","Female",48,5,0,1,1,0,126781.5,1
595,"France","Female",31,4,112972.57,1,1,1,65765.22,0
548,"France","Male",44,2,0,2,1,0,33879.26,0
593,"France","Female",29,6,0,2,1,1,187905.44,0
755,"France","Male",45,9,0,2,1,1,44203.55,0
763,"Germany","Male",53,4,124540.28,1,1,0,91556.57,1
744,"France","Male",42,10,0,1,1,0,176883.42,1
583,"France","Male",43,4,0,1,0,0,107825.08,1
663,"France","Female",53,9,0,1,0,1,150468.93,1
557,"Germany","Male",43,4,132174.41,2,1,0,53379.52,0
667,"Germany","Male",50,7,157926.02,1,0,0,168895.06,1
789,"Germany","Male",39,7,124828.46,2,1,1,124411.08,1
632,"Spain","Male",44,2,0,2,0,1,194998.34,0
521,"France","Male",41,3,0,2,1,1,53843.37,0
646,"Germany","Male",36,3,133467.77,1,1,1,139048,0
596,"France","Male",43,5,0,2,1,1,125848.49,0
684,"France","Female",39,7,0,1,1,0,79919.28,0
556,"Germany","Female",39,3,145222.79,2,1,1,88890.75,0
773,"France","Male",45,1,105799.32,1,1,0,41219.09,0
603,"France","Female",51,1,0,1,0,1,70810.8,1
670,"France","Male",33,6,0,2,1,1,119759.24,0
652,"Germany","Male",41,8,98899.22,1,1,0,146700.28,0
512,"Spain","Female",51,5,0,1,1,0,136471.29,1
602,"Spain","Female",44,5,0,1,1,0,155792.86,1
713,"Germany","Female",39,6,94631.26,2,1,1,126263.97,1
727,"France","Female",32,7,0,2,0,1,187976.75,0
763,"France","Female",34,7,115651.6,2,1,1,104706.29,0
467,"Spain","Female",37,5,0,2,1,1,7415.96,0
686,"France","Male",31,9,0,2,1,1,79893.62,0
747,"France","Male",38,4,128213.96,2,1,1,187987.01,1
644,"Germany","Male",37,9,162312.19,1,0,0,118886.48,0
638,"France","Male",36,8,0,2,1,0,171070.55,0
535,"France","Female",29,5,0,2,0,1,52709.55,0
556,"France","Male",27,6,0,1,1,0,92794.61,0
577,"France","Male",32,8,0,2,1,1,64450.18,0
568,"Spain","Female",32,7,156674.2,1,1,1,116378.31,0
645,"France","Male",33,9,122349.79,1,1,1,67948.36,0
468,"Germany","Male",23,6,105770.7,1,0,0,80630.32,0
765,"Spain","Female",41,1,153614.28,2,1,1,110431.51,0
562,"Germany","Male",41,3,92347.96,2,1,0,61240.87,0
682,"France","Male",37,6,0,2,1,1,116547.31,0
695,"France","Female",36,2,139824.3,1,0,0,143311.35,0
745,"Germany","Female",59,6,148897.61,1,1,1,134872.56,0
584,"Spain","Male",40,5,0,2,1,0,182865.21,0
699,"France","Male",29,7,0,2,1,1,136856.82,0
681,"France","Male",40,0,105969.42,1,1,0,5771.56,0
718,"France","Male",31,3,0,2,0,1,119712.17,0
806,"Germany","Female",41,5,131834.76,2,1,0,106977.9,0
749,"France","Male",37,8,125845.8,1,1,0,134770.11,0
628,"Spain","Male",36,6,0,1,1,1,161848.03,0
775,"France","Female",38,2,152309.37,1,1,1,161479.19,0
753,"France","Male",30,1,0,2,1,0,89822.48,0
735,"Spain","Female",56,9,0,1,0,1,99294.22,1
555,"Germany","Male",36,3,130385.82,2,1,1,171045.31,0
633,"Germany","Male",32,5,119496.25,1,1,0,142911.99,0
707,"France","Male",30,4,118520.6,1,0,1,142963.31,0
597,"Spain","Female",43,6,0,2,1,0,82996.95,0
549,"France","Female",51,1,0,1,1,0,111698,1
682,"France","Male",42,3,0,2,0,1,1528.4,0
739,"France","Male",37,8,0,2,0,0,823.61,0
685,"Germany","Male",41,9,135096.01,2,1,1,105986.01,0
657,"France","Male",39,6,0,1,1,0,131647.13,0
687,"Spain","Male",28,10,166526.97,1,1,1,138380.28,0
537,"France","Male",20,2,0,2,0,1,195486.28,0
558,"France","Female",31,5,0,2,1,1,79704.67,0
537,"Germany","Female",59,0,120549.29,1,1,0,90.07,1
714,"France","Male",50,3,179915.85,1,1,0,166677.22,1
745,"France","Female",35,5,0,2,1,0,181429.87,0
752,"France","Male",29,6,86891.84,2,1,1,161069.73,0
651,"Spain","Male",40,3,0,2,1,1,119808.64,0
749,"France","Male",36,6,0,1,0,1,178268.78,0
687,"France","Male",29,6,0,2,1,0,88866.93,0
500,"France","Male",45,1,109162.82,1,1,1,126145.08,0
695,"Spain","Female",27,5,0,2,1,0,164975.01,0
590,"France","Female",33,3,0,2,1,1,60728.89,0
611,"Spain","Female",35,5,103772.49,1,1,0,111868.23,0
710,"Germany","Male",37,5,145580.61,1,1,1,135067.82,0
702,"Germany","Male",47,9,114414.72,2,1,0,136675.22,1
580,"France","Male",37,9,0,2,0,1,137763.82,0
775,"France","Female",41,1,0,2,0,1,62468.41,0
586,"France","Male",43,4,147487.64,1,0,0,133537.51,1
709,"France","Male",40,10,87842.98,1,1,0,143049.72,0
629,"France","Male",27,1,0,2,0,1,52795.15,0
717,"France","Female",34,1,98308.79,1,1,0,58420.09,0
639,"Germany","Female",37,2,139914.07,1,1,0,94906.45,1
568,"Germany","Male",23,7,127450.14,1,0,1,67552.71,0
706,"Germany","Female",37,2,115074.24,1,0,0,83629.46,0
538,"Spain","Male",31,9,0,2,1,0,138552.74,0
841,"France","Female",52,8,0,2,1,1,173365.9,0
738,"France","Male",40,6,0,1,1,0,169921.11,0
751,"France","Female",25,7,0,2,1,1,174931.72,0
776,"Spain","Male",29,10,0,2,1,1,176921,0
845,"Spain","Male",37,1,0,2,0,1,133535.99,0
644,"France","Female",33,1,0,2,1,0,126933.73,0
648,"France","Male",47,6,0,2,1,0,132029.95,0
618,"France","Female",46,6,163549.63,2,0,1,149648.41,0
687,"France","Female",36,0,0,2,1,1,166310.83,0
714,"France","Male",28,3,0,2,1,1,94790.34,0
585,"France","Male",44,3,104946.6,2,1,1,128513.61,0
598,"France","Female",49,4,0,2,0,0,187980.53,0
683,"Spain","Female",26,4,96353.7,2,1,1,132547.53,0
711,"France","Male",36,9,114088.53,1,1,1,180958.76,0
705,"Germany","Female",49,9,152683.54,1,1,0,45959.86,1
